N,N_d,N_p,K,basis,alpha,noise_level,compute_model_posterior,random_seed,n_jobs,method,dofs,bc_config,bc_name,snr,noise_std,model_rms_error,model_relative_error,property_mean_abs_error,property_rms_error,property_max_error,properties_within_2sigma,properties_within_2sigma_pct,data_misfit_posterior,data_misfit_prior,data_fit_improvement_pct,setup_spaces,create_operators,generate_data,setup_prior,model_posterior_compute,property_mapping,property_covariance_extract,inference_total,total,run_name,status
100,50,20,100,,0.1,0.1,False,42,30,spectral,100,"{'bc_type': 'dirichlet', 'left': 0, 'right': 0}",Dirichlet_0_0,10.0,0.10098413535602901,0.18174320802902216,0.294313923291968,0.07955971728801194,0.10087666257940886,0.2314592229958976,20,100.0,0.4713829858692335,1.5986260961790317,70.51324340345043,5.4836273193359375e-06,0.00015234947204589844,0.0205533504486084,0.00014781951904296875,1.1609535217285156,0.029644489288330078,0.6180343627929688,1.8086659908294678,4.856776714324951,bc_Dirichlet_0_0,success
100,50,20,100,,0.1,0.1,False,42,30,spectral,100,"{'bc_type': 'neumann', 'left': 0, 'right': 0}",Neumann_0_0,10.0,0.10098413535602901,0.20497441471925423,0.33193440802951585,0.09881332590949407,0.13767491468573748,0.34671835614600366,20,100.0,0.4886393354635502,1.5986260961790317,69.43379464206951,1.0013580322265625e-05,0.00010800361633300781,0.019150495529174805,0.00015616416931152344,1.049330472946167,0.028161048889160156,0.6348953247070312,1.7124156951904297,3.7680256366729736,bc_Neumann_0_0,success
100,50,20,100,,0.1,0.1,False,42,30,spectral,100,"{'bc_type': 'mixed_dirichlet_neumann', 'left': 0, 'right': 0}",Mixed_Dirichlet_Neumann_0_0,10.0,0.10098413535602901,0.19040302985222293,0.30833758977962356,0.08049418596927727,0.1008849540535647,0.23049143241379655,20,100.0,0.47353032555416874,1.5986260961790317,70.37891933041874,8.58306884765625e-06,0.00011420249938964844,0.02000260353088379,0.0001552104949951172,0.8955416679382324,0.02673935890197754,0.5730242729187012,1.495337724685669,3.535040855407715,bc_Mixed_Dirichlet_Neumann_0_0,success
100,50,20,100,,0.1,0.1,False,42,30,spectral,100,"{'bc_type': 'mixed_neumann_dirichlet', 'left': 0, 'right': 0}",Mixed_Neumann_Dirichlet_0_0,10.0,0.10098413535602901,0.18637127446411242,0.3018085879044127,0.0794335584535307,0.10093104834535074,0.23544898834836991,20,100.0,0.4690794832049967,1.5986260961790317,70.65733605086452,8.58306884765625e-06,0.00011110305786132812,0.019605159759521484,0.00016641616821289062,0.9672613143920898,0.02771472930908203,0.606766939163208,1.6017727851867676,3.6395010948181152,bc_Mixed_Neumann_Dirichlet_0_0,success
