N,N_d,N_p,basis,alpha,noise_level,compute_model_posterior,random_seed,K,snr,noise_std,model_rms_error,model_relative_error,property_mean_abs_error,property_rms_error,property_max_error,properties_within_2sigma,properties_within_2sigma_pct,data_misfit_posterior,data_misfit_prior,data_fit_improvement_pct,setup_spaces,create_operators,generate_data,setup_prior,model_posterior_compute,property_mapping,property_covariance_extract,inference_total,total,run_name,status
100,50,20,sine,0.1,0.1,False,42,20,10.0,0.10098413535602901,0.19596108199320422,0.3173382679849533,0.08725377072923518,0.10767937767090748,0.25007042952600944,20,100.0,0.5049285398422977,1.5986260961790315,68.4148444061337,3.647804260253906e-05,0.0003685951232910156,0.04308176040649414,0.0014159679412841797,1.219451904296875,0.015458345413208008,2.110147476196289,3.3451004028320312,7.697314500808716,run_001_K20,success
100,50,20,sine,0.1,0.1,False,42,30,10.0,0.10098413535602901,0.1889055004155727,0.30591249907870804,0.08310241494024051,0.10514858781706586,0.24752550786795657,20,100.0,0.4798273439000205,1.5986260961790315,69.98501744423642,7.009506225585938e-05,0.00028133392333984375,0.04029560089111328,0.0006308555603027344,1.6872365474700928,0.02102184295654297,3.4475255012512207,5.155866622924805,8.959589719772339,run_002_K30,success
100,50,20,sine,0.1,0.1,False,42,50,10.0,0.10098413535602901,0.18179784718071013,0.2944024056252173,0.07956536361674314,0.10091446004665519,0.2315032232629105,20,100.0,0.47161844508378575,1.5986260961790315,70.49851455502771,0.00010132789611816406,0.00034165382385253906,0.0424959659576416,0.0009944438934326172,2.549612522125244,0.03130602836608887,4.832375526428223,7.413355827331543,11.344271898269653,run_003_K50,success
100,50,20,sine,0.1,0.1,False,42,100,10.0,0.10098413535602901,0.18172520221201688,0.2942847647737357,0.07954784001384346,0.1008638730119156,0.23139413045282953,20,100.0,0.47139953809113694,1.5986260961790315,70.5122080004914,3.2901763916015625e-05,0.0002655982971191406,0.040236473083496094,0.0010213851928710938,4.549460411071777,0.05797839164733887,10.170405387878418,14.777887344360352,19.0025634765625,run_004_K100,success
100,50,20,sine,0.1,0.1,False,42,150,10.0,0.10098413535602901,0.18172417770370117,0.29428310569076305,0.07954757726586324,0.10086378343268017,0.23139415533449037,20,100.0,0.47139688939323965,1.5986260961790315,70.51237368638279,4.863739013671875e-05,0.0002923011779785156,0.04065680503845215,0.001344442367553711,6.632277727127075,0.08500218391418457,15.280394077301025,21.99771475791931,26.615354776382446,run_005_K150,success
100,50,20,sine,0.1,0.1,False,42,200,10.0,0.10098413535602901,0.18172395082084236,0.29428273827794454,0.07954751959340656,0.10086376460361114,0.23139415571271993,20,100.0,0.47139634394223995,1.5986260961790315,70.51240780636876,3.6716461181640625e-05,0.0002846717834472656,0.04036092758178711,0.001424551010131836,8.543576002120972,0.11124420166015625,21.00362277030945,29.658487796783447,34.7924644947052,run_006_K200,success
