N,N_d,N_p,K,basis,alpha,noise_level,compute_model_posterior,random_seed,n_jobs,method,dofs,bc_config,bc_name,snr,noise_std,model_rms_error,model_relative_error,property_mean_abs_error,property_rms_error,property_max_error,properties_within_2sigma,properties_within_2sigma_pct,data_misfit_posterior,data_misfit_prior,data_fit_improvement_pct,setup_spaces,create_operators,generate_data,setup_prior,model_posterior_compute,property_mapping,property_covariance_extract,inference_total,total,run_name,status
100,50,20,100,,0.1,0.1,False,42,30,fem,100,"{'bc_type': 'dirichlet', 'left': 0, 'right': 0}",Dirichlet_0_0,10.0,0.10098413535602901,0.18129434573249198,0.29358703822736326,0.07939379205844163,0.10068274769973944,0.2306010993956844,20,100.0,0.4733297543008997,1.5986260961790317,70.39146580728087,8.58306884765625e-06,0.0001704692840576172,0.020404815673828125,0.00020599365234375,3.015700340270996,0.05023789405822754,2.782583713531494,5.848551988601685,9.312124967575073,bc_Dirichlet_0_0,success
100,50,20,100,,0.1,0.1,False,42,30,fem,100,"{'bc_type': 'neumann', 'left': 0, 'right': 0}",Neumann_0_0,10.0,0.10098413535602901,0.2034153613759573,0.3294096858621053,0.09839930935390029,0.13661253552199276,0.3454401022780389,20,100.0,0.49072355994418315,1.5986260961790317,69.30341865949205,9.059906005859375e-06,0.00011205673217773438,0.019464969635009766,0.0002262592315673828,2.9222023487091064,0.050515174865722656,2.726264476776123,5.699012279510498,8.146854639053345,bc_Neumann_0_0,success
100,50,20,100,,0.1,0.1,False,42,30,fem,100,"{'bc_type': 'mixed_dirichlet_neumann', 'left': 0, 'right': 0}",Mixed_Dirichlet_Neumann_0_0,10.0,0.10098413535602901,0.19242595671131416,0.311613506095224,0.08116472757334496,0.10102217770509178,0.23060859501250175,20,100.0,0.4752406102799281,1.5986260961790317,70.27193466841133,9.298324584960938e-06,0.00010657310485839844,0.019356250762939453,0.0002315044403076172,3.0311970710754395,0.050811052322387695,2.6442079544067383,5.726247310638428,8.085909128189087,bc_Mixed_Dirichlet_Neumann_0_0,success
100,50,20,100,,0.1,0.1,False,42,30,fem,100,"{'bc_type': 'mixed_neumann_dirichlet', 'left': 0, 'right': 0}",Mixed_Neumann_Dirichlet_0_0,10.0,0.10098413535602901,0.18463228053450026,0.2989924709691193,0.07915719757596756,0.10040021354783246,0.23060318213481978,20,100.0,0.4709591570403251,1.5986260961790317,70.53975547090144,9.5367431640625e-06,0.0001163482666015625,0.020488977432250977,0.00023031234741210938,2.892559289932251,0.0514521598815918,2.6437511444091797,5.587793588638306,8.05614709854126,bc_Mixed_Neumann_Dirichlet_0_0,success
