0.000 0.00000E+00
22.620 0.60036E-07
45.240 0.24014E-06
67.861 0.12473E-05
90.481 0.14915E-05
113.101 0.19265E-05
135.721 0.25187E-05
158.341 0.33468E-05
180.962 0.46668E-05
203.582 0.73431E-05
226.202 0.12730E-04
248.822 0.23548E-04
271.442 0.44534E-04
294.063 0.83244E-04
316.683 0.15084E-03
339.303 0.26272E-03
361.923 0.43864E-03
384.543 0.70218E-03
407.164 0.10792E-02
429.784 0.15952E-02
452.404 0.22715E-02
475.024 0.31201E-02
497.644 0.41385E-02
520.265 0.53040E-02
542.885 0.65690E-02
565.505 0.78579E-02
588.125 0.90670E-02
610.745 0.10068E-01
633.366 0.10715E-01
655.986 0.10855E-01
678.606 0.10345E-01
701.226 0.90703E-02
723.846 0.69580E-02
746.467 0.39994E-02
769.087 0.26113E-03
791.707 -0.41069E-02
814.327 -0.88723E-02
836.947 -0.13730E-01
859.568 -0.18321E-01
882.188 -0.22263E-01
904.808 -0.25182E-01
927.428 -0.26753E-01
950.048 -0.26737E-01
972.669 -0.25017E-01
995.289 -0.21615E-01
1017.909 -0.16710E-01
1040.529 -0.10625E-01
1063.149 -0.38111E-02
1085.770 0.31912E-02
1108.390 0.98033E-02
1131.010 0.15463E-01
1153.630 0.19684E-01
1176.250 0.22106E-01
1198.871 0.22533E-01
1221.491 0.20960E-01
1221.491 -0.12891E-01
1264.103 -0.14708E-01
1306.716 -0.18057E-01
1349.328 -0.22906E-01
1391.941 -0.29315E-01
1434.554 -0.37380E-01
1477.166 -0.47203E-01
1519.779 -0.58860E-01
1562.391 -0.72371E-01
1605.004 -0.87671E-01
1647.617 -0.10459E+00
1690.229 -0.12281E+00
1732.842 -0.14186E+00
1775.454 -0.16110E+00
1818.067 -0.17967E+00
1860.679 -0.19654E+00
1903.292 -0.21049E+00
1945.905 -0.22013E+00
1988.517 -0.22396E+00
2031.130 -0.22040E+00
2073.742 -0.20791E+00
2116.355 -0.18503E+00
2158.968 -0.15053E+00
2201.580 -0.10349E+00
2244.193 -0.43492E-01
2286.805 0.29338E-01
2329.418 0.11415E+00
2372.031 0.20932E+00
2414.643 0.31232E+00
2457.256 0.41979E+00
2499.868 0.52745E+00
2542.481 0.63027E+00
2585.094 0.72260E+00
2627.706 0.79835E+00
2670.319 0.85134E+00
2712.931 0.87561E+00
2755.544 0.86584E+00
2798.156 0.81778E+00
2840.769 0.72873E+00
2883.382 0.59791E+00
2925.994 0.42690E+00
2968.607 0.21987E+00
3011.219 -0.16224E-01
3053.832 -0.27168E+00
3096.444 -0.53426E+00
3139.057 -0.78958E+00
3181.670 -0.10218E+01
3224.282 -0.12146E+01
3266.895 -0.13519E+01
3309.508 -0.14198E+01
3352.120 -0.14069E+01
3394.733 -0.13066E+01
3437.345 -0.11176E+01
3479.958 -0.84518E+00
3479.958 -0.95453E+00
3517.468 -0.91553E+00
3554.979 -0.85347E+00
3592.490 -0.76174E+00
3630.000 -0.63492E+00
3630.000 -0.63492E+00
3662.833 -0.49558E+00
3695.667 -0.32300E+00
3728.500 -0.11821E+00
3761.333 0.11510E+00
3794.167 0.37053E+00
3827.000 0.63898E+00
3859.833 0.90901E+00
3892.667 0.11673E+01
3925.500 0.13995E+01
3958.333 0.15908E+01
3991.167 0.17274E+01
4024.000 0.17969E+01
4056.833 0.17901E+01
4089.667 0.17011E+01
4122.500 0.15285E+01
4155.333 0.12757E+01
4188.167 0.95135E+00
4221.000 0.56879E+00
4253.833 0.14582E+00
4286.667 -0.29620E+00
4319.500 -0.73347E+00
4352.333 -0.11412E+01
4385.167 -0.14951E+01
4418.000 -0.17729E+01
4450.833 -0.19562E+01
4483.667 -0.20316E+01
4516.500 -0.19919E+01
4549.333 -0.18369E+01
4582.167 -0.15736E+01
4615.000 -0.12162E+01
4647.833 -0.78543E+00
4680.667 -0.30705E+00
4713.500 0.18934E+00
4746.333 0.67244E+00
4779.167 0.11113E+01
4812.000 0.14776E+01
4844.833 0.17475E+01
4877.667 0.19037E+01
4910.500 0.19368E+01
4943.333 0.18458E+01
4976.167 0.16389E+01
5009.000 0.13326E+01
5041.833 0.95078E+00
5074.667 0.52302E+00
5107.500 0.82187E-01
5140.333 -0.33797E+00
5173.167 -0.70556E+00
5206.000 -0.99321E+00
5238.833 -0.11804E+01
5271.667 -0.12551E+01
5304.500 -0.12153E+01
5337.333 -0.10691E+01
5370.167 -0.83411E+00
5403.000 -0.53609E+00
5435.833 -0.20686E+00
5468.667 0.11868E+00
5501.500 0.40577E+00
5534.333 0.62313E+00
5567.167 0.74619E+00
5600.000 0.75974E+00
5600.000 0.75974E+00
5625.250 0.71730E+00
5650.500 0.60450E+00
5675.750 0.42428E+00
5701.000 0.18496E+00
5701.000 0.58254E+00
5724.333 0.24244E+00
5747.667 -0.12863E+00
5771.000 -0.50428E+00
5771.000 -0.50428E+00
5796.000 -0.85410E+00
5821.000 -0.11535E+01
5846.000 -0.13676E+01
5871.000 -0.14646E+01
5896.000 -0.14193E+01
5921.000 -0.12167E+01
5946.000 -0.85509E+00
5971.000 -0.34829E+00
5971.000 -0.12448E+00
5993.500 0.42665E+00
6016.000 0.10046E+01
6038.500 0.15625E+01
6061.000 0.20517E+01
6083.500 0.24263E+01
6106.000 0.26467E+01
6128.500 0.26836E+01
6151.000 0.25205E+01
6151.000 0.29789E+01
6174.333 0.24933E+01
6197.667 0.17656E+01
6221.000 0.84825E+00
6244.333 -0.18587E+00
6267.667 -0.12492E+01
6291.000 -0.22475E+01
6291.000 -0.22696E+01
6309.543 -0.29313E+01
6328.086 -0.34566E+01
6346.629 -0.38128E+01
6346.629 -0.33162E+01
6351.314 -0.33887E+01
6356.000 -0.34470E+01
6356.000 -0.31233E+01
6362.000 -0.31922E+01
