# 391.37524   8.40150   8.18246
#   2.55509 365.23297
   0.000  0.00000E+00  0.00000E+00  0.00000E+00
  22.620  0.00000E+00  0.00000E+00  0.16961E-04
  45.240  0.00000E+00  0.00000E+00  0.67842E-04
  67.861  0.00000E+00  0.00000E+00  0.15264E-03
  90.481  0.00000E+00  0.00000E+00  0.27134E-03
 113.101  0.00000E+00  0.00000E+00  0.42394E-03
 135.721  0.00000E+00  0.00000E+00  0.61041E-03
 158.341  0.00000E+00  0.00000E+00  0.83074E-03
 180.962  0.00000E+00  0.00000E+00  0.10849E-02
 203.582  0.00000E+00  0.00000E+00  0.13729E-02
 226.202  0.00000E+00  0.00000E+00  0.16947E-02
 248.822  0.00000E+00  0.00000E+00  0.20502E-02
 271.442  0.00000E+00  0.00000E+00  0.24394E-02
 294.063  0.00000E+00  0.00000E+00  0.28623E-02
 316.683  0.00000E+00  0.00000E+00  0.33188E-02
 339.303  0.00000E+00  0.00000E+00  0.38089E-02
 361.923  0.00000E+00  0.00000E+00  0.43326E-02
 384.543  0.00000E+00  0.00000E+00  0.48897E-02
 407.164  0.00000E+00  0.00000E+00  0.54802E-02
 429.784  0.00000E+00  0.00000E+00  0.61041E-02
 452.404  0.00000E+00  0.00000E+00  0.67613E-02
 475.024  0.00000E+00  0.00000E+00  0.74517E-02
 497.644  0.00000E+00  0.00000E+00  0.81753E-02
 520.265  0.00000E+00  0.00000E+00  0.89320E-02
 542.885  0.00000E+00  0.00000E+00  0.97216E-02
 565.505  0.00000E+00  0.00000E+00  0.10544E-01
 588.125  0.00000E+00  0.00000E+00  0.11400E-01
 610.745  0.00000E+00  0.00000E+00  0.12288E-01
 633.366  0.00000E+00  0.00000E+00  0.13209E-01
 655.986  0.00000E+00  0.00000E+00  0.14162E-01
 678.606  0.00000E+00  0.00000E+00  0.15148E-01
 701.226  0.00000E+00  0.00000E+00  0.16166E-01
 723.846  0.00000E+00  0.00000E+00  0.17217E-01
 746.467  0.00000E+00  0.00000E+00  0.18299E-01
 769.087  0.00000E+00  0.00000E+00  0.19414E-01
 791.707  0.00000E+00  0.00000E+00  0.20561E-01
 814.327  0.00000E+00  0.00000E+00  0.21739E-01
 836.947  0.00000E+00  0.00000E+00  0.22949E-01
 859.568  0.00000E+00  0.00000E+00  0.24191E-01
 882.188  0.00000E+00  0.00000E+00  0.25464E-01
 904.808  0.00000E+00  0.00000E+00  0.26768E-01
 927.428  0.00000E+00  0.00000E+00  0.28103E-01
 950.048  0.00000E+00  0.00000E+00  0.29470E-01
 972.669  0.00000E+00  0.00000E+00  0.30867E-01
 995.289  0.00000E+00  0.00000E+00  0.32295E-01
1017.909  0.00000E+00  0.00000E+00  0.33754E-01
1040.529  0.00000E+00  0.00000E+00  0.35243E-01
1063.149  0.00000E+00  0.00000E+00  0.36762E-01
1085.770  0.00000E+00  0.00000E+00  0.38312E-01
1108.390  0.00000E+00  0.00000E+00  0.39891E-01
1131.010  0.00000E+00  0.00000E+00  0.41500E-01
1153.630  0.00000E+00  0.00000E+00  0.43139E-01
1176.250  0.00000E+00  0.00000E+00  0.44807E-01
1198.871  0.00000E+00  0.00000E+00  0.46504E-01
1221.491  0.00000E+00  0.00000E+00  0.48231E-01
1221.491  0.00000E+00  0.00000E+00  0.45974E-01
1264.103  0.00000E+00  0.00000E+00  0.49148E-01
1306.716  0.00000E+00  0.00000E+00  0.52418E-01
1349.328  0.00000E+00  0.00000E+00  0.55785E-01
1391.941  0.00000E+00  0.00000E+00  0.59246E-01
1434.554  0.00000E+00  0.00000E+00  0.62800E-01
1477.166  0.00000E+00  0.00000E+00  0.66446E-01
1519.779  0.00000E+00  0.00000E+00  0.70183E-01
1562.391  0.00000E+00  0.00000E+00  0.74008E-01
1605.004  0.00000E+00  0.00000E+00  0.77921E-01
1647.617  0.65114E-07  0.00000E+00  0.81919E-01
1690.229  0.99666E-07  0.00000E+00  0.86002E-01
1732.842  0.16320E-06  0.00000E+00  0.90168E-01
1775.454  0.27883E-06  0.00000E+00  0.94413E-01
1818.067  0.48676E-06  0.00000E+00  0.98736E-01
1860.679  0.85586E-06  0.00000E+00  0.10313E+00
1903.292  0.15029E-05  0.00000E+00  0.10760E+00
1945.905  0.26228E-05  0.00000E+00  0.11214E+00
1988.517  0.45375E-05  0.00000E+00  0.11674E+00
2031.130  0.77719E-05  0.00000E+00  0.12139E+00
2073.742  0.13174E-04  0.00000E+00  0.12608E+00
2116.355  0.22097E-04  0.00000E+00  0.13080E+00
2158.968  0.36681E-04  0.00000E+00  0.13552E+00
2201.580  0.60269E-04  0.00000E+00  0.14021E+00
2244.193  0.98050E-04  0.00000E+00  0.14482E+00
2286.805  0.15799E-03  0.00000E+00  0.14928E+00
2329.418  0.25222E-03  0.00000E+00  0.15350E+00
2372.031  0.39902E-03  0.00000E+00  0.15734E+00
2414.643  0.62579E-03  0.00000E+00  0.16060E+00
2457.256  0.97321E-03  0.00000E+00  0.16302E+00
2499.868  0.15012E-02  0.00000E+00  0.16422E+00
2542.481  0.22973E-02  0.00000E+00  0.16367E+00
2585.094  0.34887E-02  0.00000E+00  0.16068E+00
2627.706  0.52588E-02  0.00000E+00  0.15428E+00
2670.319  0.78697E-02  0.00000E+00  0.14317E+00
2712.931  0.11695E-01  0.00000E+00  0.12561E+00
2755.544  0.17261E-01  0.00000E+00  0.99284E-01
2798.156  0.25307E-01  0.00000E+00  0.61139E-01
2840.769  0.36866E-01  0.00000E+00  0.71654E-02
2883.382  0.53367E-01  0.00000E+00 -0.67856E-01
2925.994  0.76782E-01  0.00000E+00 -0.17067E+00
2968.607  0.10981E+00  0.00000E+00 -0.30996E+00
3011.219  0.15613E+00  0.00000E+00 -0.49674E+00
3053.832  0.22072E+00  0.00000E+00 -0.74502E+00
3096.444  0.31031E+00  0.00000E+00 -0.10723E+01
3139.057  0.43387E+00  0.00000E+00 -0.15006E+01
3181.670  0.60340E+00  0.00000E+00 -0.20569E+01
3224.282  0.83476E+00  0.00000E+00 -0.27745E+01
3266.895  0.11489E+01  0.00000E+00 -0.36939E+01
3309.508  0.15733E+01  0.00000E+00 -0.48641E+01
3352.120  0.21438E+01  0.00000E+00 -0.63434E+01
3394.733  0.29068E+01  0.00000E+00 -0.82013E+01
3437.345  0.39224E+01  0.00000E+00 -0.10519E+02
3479.958  0.52678E+01  0.00000E+00 -0.13391E+02
3479.958  0.13002E+02  0.17425E+01  0.25437E+01
3517.468  0.99669E+01  0.48966E+00  0.71326E+00
3554.979  0.76387E+01  0.12955E+01  0.19676E+00
3592.490  0.58486E+01  0.29757E+01  0.35110E+00
3630.000  0.44691E+01  0.48610E+01  0.79641E+00
3630.000  0.44691E+01  0.48610E+01  0.79641E+00
3662.833  0.35431E+01  0.64163E+01  0.12737E+01
3695.667  0.28094E+01  0.77449E+01  0.17322E+01
3728.500  0.22275E+01  0.87993E+01  0.21287E+01
3761.333  0.17655E+01  0.95743E+01  0.24449E+01
3794.167  0.13984E+01  0.10089E+02  0.26768E+01
3827.000  0.11066E+01  0.10373E+02  0.28292E+01
3859.833  0.87449E+00  0.10463E+02  0.29108E+01
3892.667  0.68982E+00  0.10393E+02  0.29325E+01
3925.500  0.54292E+00  0.10198E+02  0.29052E+01
3958.333  0.42609E+00  0.99053E+01  0.28392E+01
3991.167  0.33323E+00  0.95419E+01  0.27438E+01
4024.000  0.25951E+00  0.91288E+01  0.26271E+01
4056.833  0.20105E+00  0.86837E+01  0.24957E+01
4089.667  0.15480E+00  0.82209E+01  0.23552E+01
4122.500  0.11828E+00  0.77516E+01  0.22102E+01
4155.333  0.89558E-01  0.72848E+01  0.20641E+01
