0.000 0.00000E+00
22.620 0.00000E+00
45.240 0.00000E+00
67.861 0.00000E+00
90.481 0.00000E+00
113.101 0.00000E+00
135.721 0.00000E+00
158.341 0.00000E+00
180.962 0.00000E+00
203.582 0.00000E+00
226.202 0.00000E+00
248.822 0.00000E+00
271.442 0.00000E+00
294.063 0.00000E+00
316.683 0.00000E+00
339.303 0.00000E+00
361.923 0.00000E+00
384.543 0.00000E+00
407.164 0.00000E+00
429.784 0.00000E+00
452.404 0.00000E+00
475.024 0.58326E-07
497.644 0.16313E-07
520.265 0.43517E-08
542.885 0.50334E-09
565.505 0.18283E-09
588.125 0.20088E-08
610.745 0.80254E-08
633.366 0.21496E-07
655.986 0.45118E-07
678.606 0.93022E-07
701.226 0.17563E-06
723.846 0.31596E-06
746.467 0.54704E-06
769.087 0.90167E-06
791.707 0.14196E-05
814.327 0.21490E-05
836.947 0.31405E-05
859.568 0.44041E-05
882.188 0.59525E-05
904.808 0.77440E-05
927.428 0.96898E-05
950.048 0.11682E-04
972.669 0.13578E-04
995.289 0.15235E-04
1017.909 0.16521E-04
1040.529 0.17459E-04
1063.149 0.18009E-04
1085.770 0.18442E-04
1108.390 0.19007E-04
1131.010 0.20085E-04
1153.630 0.22587E-04
1176.250 0.27442E-04
1198.871 0.36322E-04
1221.491 0.52461E-04
1221.491 0.42663E-02
1264.103 0.21397E-02
1306.716 0.11870E-02
1349.328 0.76052E-03
1391.941 0.59072E-03
1434.554 0.57295E-03
1477.166 0.68580E-03
1519.779 0.96496E-03
1562.391 0.15046E-02
1605.004 0.24766E-02
1647.617 0.41663E-02
1690.229 0.70259E-02
1732.842 0.11749E-01
1775.454 0.19366E-01
1818.067 0.31371E-01
1860.679 0.49859E-01
1903.292 0.77686E-01
1945.905 0.11863E+00
1988.517 0.17751E+00
2031.130 0.26026E+00
2073.742 0.37390E+00
2116.355 0.52634E+00
2158.968 0.72593E+00
2201.580 0.98083E+00
2244.193 0.12980E+01
2286.805 0.16819E+01
2329.418 0.21331E+01
2372.031 0.26464E+01
2414.643 0.32097E+01
2457.256 0.38022E+01
2499.868 0.43944E+01
2542.481 0.49484E+01
2585.094 0.54197E+01
2627.706 0.57606E+01
2670.319 0.59251E+01
2712.931 0.58753E+01
2755.544 0.55881E+01
2798.156 0.50623E+01
2840.769 0.43236E+01
2883.382 0.34273E+01
2925.994 0.24571E+01
2968.607 0.15185E+01
3011.219 0.72691E+00
3053.832 0.19232E+00
3096.444 0.89198E-05
3139.057 0.19239E+00
3181.670 0.75460E+00
3224.282 0.16080E+01
3266.895 0.26146E+01
3309.508 0.35952E+01
3352.120 0.43583E+01
3394.733 0.47381E+01
3437.345 0.46338E+01
3479.958 0.40404E+01
3479.958 0.44850E+01
3517.468 0.44058E+01
3554.979 0.43063E+01
3592.490 0.41828E+01
3630.000 0.40327E+01
3630.000 0.40327E+01
3662.833 0.38782E+01
3695.667 0.36971E+01
3728.500 0.34900E+01
3761.333 0.32583E+01
3794.167 0.30044E+01
3827.000 0.27322E+01
3859.833 0.24459E+01
3892.667 0.21508E+01
3925.500 0.18528E+01
3958.333 0.15578E+01
3991.167 0.12723E+01
4024.000 0.10026E+01
4056.833 0.75465E+00
4089.667 0.53426E+00
4122.500 0.34656E+00
4155.333 0.19605E+00
4188.167 0.86420E-01
4221.000 0.20491E-01
4253.833 0.77704E-04
4286.667 0.25909E-01
4319.500 0.97533E-01
4352.333 0.21323E+00
4385.167 0.36991E+00
4418.000 0.56309E+00
4450.833 0.78681E+00
4483.667 0.10336E+01
4516.500 0.12948E+01
4549.333 0.15601E+01
4582.167 0.18187E+01
4615.000 0.20589E+01
4647.833 0.22688E+01
4680.667 0.24372E+01
4713.500 0.25537E+01
4746.333 0.26100E+01
4779.167 0.26004E+01
4812.000 0.25222E+01
4844.833 0.23767E+01
4877.667 0.21694E+01
4910.500 0.19097E+01
4943.333 0.16113E+01
4976.167 0.12911E+01
5009.000 0.96831E+00
5041.833 0.66367E+00
5074.667 0.39760E+00
5107.500 0.18881E+00
5140.333 0.52774E-01
5173.167 0.38611E-03
