# 262.08624   3.59686   5.00776
#   3.81554 182.92572
   0.000  0.00000E+00  0.00000E+00  0.00000E+00
  22.620  0.00000E+00  0.00000E+00 -0.70168E-06
  45.240  0.00000E+00  0.00000E+00 -0.28067E-05
  67.861  0.00000E+00  0.00000E+00 -0.63147E-05
  90.481  0.00000E+00  0.00000E+00 -0.11225E-04
 113.101  0.00000E+00  0.00000E+00 -0.17538E-04
 135.721  0.00000E+00  0.00000E+00 -0.25253E-04
 158.341  0.00000E+00  0.00000E+00 -0.34368E-04
 180.962  0.00000E+00  0.00000E+00 -0.44884E-04
 203.582  0.00000E+00  0.00000E+00 -0.56798E-04
 226.202  0.00000E+00  0.00000E+00 -0.70109E-04
 248.822  0.00000E+00  0.00000E+00 -0.84817E-04
 271.442  0.00000E+00  0.00000E+00 -0.10092E-03
 294.063  0.00000E+00  0.00000E+00 -0.11841E-03
 316.683  0.00000E+00  0.00000E+00 -0.13730E-03
 339.303  0.00000E+00  0.00000E+00 -0.15758E-03
 361.923  0.00000E+00  0.00000E+00 -0.17924E-03
 384.543  0.00000E+00  0.00000E+00 -0.20229E-03
 407.164  0.00000E+00  0.00000E+00 -0.22672E-03
 429.784  0.00000E+00  0.00000E+00 -0.25253E-03
 452.404  0.00000E+00  0.00000E+00 -0.27972E-03
 475.024  0.00000E+00  0.00000E+00 -0.30828E-03
 497.644  0.00000E+00  0.00000E+00 -0.33822E-03
 520.265  0.00000E+00  0.00000E+00 -0.36952E-03
 542.885  0.00000E+00  0.00000E+00 -0.40219E-03
 565.505  0.00000E+00  0.00000E+00 -0.43622E-03
 588.125  0.00000E+00  0.00000E+00 -0.47161E-03
 610.745  0.00000E+00  0.00000E+00 -0.50836E-03
 633.366  0.00000E+00  0.00000E+00 -0.54645E-03
 655.986  0.00000E+00  0.00000E+00 -0.58590E-03
 678.606  0.00000E+00  0.00000E+00 -0.62668E-03
 701.226  0.00000E+00  0.00000E+00 -0.66881E-03
 723.846  0.00000E+00  0.00000E+00 -0.71227E-03
 746.467  0.00000E+00  0.00000E+00 -0.75705E-03
 769.087  0.00000E+00  0.00000E+00 -0.80317E-03
 791.707  0.00000E+00  0.00000E+00 -0.85060E-03
 814.327  0.00000E+00  0.00000E+00 -0.89936E-03
 836.947  0.00000E+00  0.00000E+00 -0.94942E-03
 859.568  0.00000E+00  0.00000E+00 -0.10008E-02
 882.188  0.00000E+00  0.00000E+00 -0.10534E-02
 904.808  0.00000E+00  0.00000E+00 -0.11074E-02
 927.428  0.00000E+00  0.00000E+00 -0.11627E-02
 950.048  0.00000E+00  0.00000E+00 -0.12192E-02
 972.669  0.00000E+00  0.00000E+00 -0.12770E-02
 995.289  0.00000E+00  0.00000E+00 -0.13361E-02
1017.909  0.00000E+00  0.00000E+00 -0.13964E-02
1040.529  0.00000E+00  0.00000E+00 -0.14580E-02
1063.149  0.00000E+00  0.00000E+00 -0.15209E-02
1085.770  0.00000E+00  0.00000E+00 -0.15850E-02
1108.390  0.00000E+00  0.00000E+00 -0.16503E-02
1131.010  0.00000E+00  0.00000E+00 -0.17169E-02
1153.630  0.00000E+00  0.00000E+00 -0.17847E-02
1176.250  0.00000E+00  0.00000E+00 -0.18537E-02
1198.871  0.00000E+00  0.00000E+00 -0.19239E-02
1221.491  0.00000E+00  0.00000E+00 -0.19953E-02
1221.491  0.00000E+00  0.00000E+00 -0.19020E-02
1264.103  0.00000E+00  0.00000E+00 -0.20333E-02
1306.716  0.00000E+00  0.00000E+00 -0.21686E-02
1349.328  0.00000E+00  0.00000E+00 -0.23079E-02
1391.941  0.00000E+00  0.00000E+00 -0.24510E-02
1434.554  0.00000E+00  0.00000E+00 -0.25981E-02
1477.166  0.00000E+00  0.00000E+00 -0.27489E-02
1519.779  0.00000E+00  0.00000E+00 -0.29035E-02
1562.391  0.00000E+00  0.00000E+00 -0.30618E-02
1605.004  0.00000E+00  0.00000E+00 -0.32237E-02
1647.617  0.00000E+00  0.00000E+00 -0.33891E-02
1690.229  0.00000E+00  0.00000E+00 -0.35580E-02
1732.842  0.00000E+00  0.00000E+00 -0.37304E-02
1775.454  0.00000E+00  0.00000E+00 -0.39061E-02
1818.067  0.00000E+00  0.00000E+00 -0.40851E-02
1860.679  0.00000E+00  0.00000E+00 -0.42674E-02
