# 268.43085   3.61112   5.05514
#   3.72535 186.64565
   0.000  0.00000E+00  0.00000E+00  0.00000E+00
  22.620  0.00000E+00  0.00000E+00 -0.75561E-06
  45.240  0.00000E+00  0.00000E+00 -0.30224E-05
  67.861  0.00000E+00  0.00000E+00 -0.68000E-05
  90.481  0.00000E+00  0.00000E+00 -0.12088E-04
 113.101  0.00000E+00  0.00000E+00 -0.18886E-04
 135.721  0.00000E+00  0.00000E+00 -0.27194E-04
 158.341  0.00000E+00  0.00000E+00 -0.37010E-04
 180.962  0.00000E+00  0.00000E+00 -0.48333E-04
 203.582  0.00000E+00  0.00000E+00 -0.61162E-04
 226.202  0.00000E+00  0.00000E+00 -0.75497E-04
 248.822  0.00000E+00  0.00000E+00 -0.91335E-04
 271.442  0.00000E+00  0.00000E+00 -0.10867E-03
 294.063  0.00000E+00  0.00000E+00 -0.12751E-03
 316.683  0.00000E+00  0.00000E+00 -0.14785E-03
 339.303  0.00000E+00  0.00000E+00 -0.16969E-03
 361.923  0.00000E+00  0.00000E+00 -0.19302E-03
 384.543  0.00000E+00  0.00000E+00 -0.21784E-03
 407.164  0.00000E+00  0.00000E+00 -0.24414E-03
 429.784  0.00000E+00  0.00000E+00 -0.27194E-03
 452.404  0.00000E+00  0.00000E+00 -0.30122E-03
 475.024  0.00000E+00  0.00000E+00 -0.33197E-03
 497.644  0.00000E+00  0.00000E+00 -0.36421E-03
 520.265  0.00000E+00  0.00000E+00 -0.39792E-03
 542.885  0.00000E+00  0.00000E+00 -0.43310E-03
 565.505  0.00000E+00  0.00000E+00 -0.46975E-03
 588.125  0.00000E+00  0.00000E+00 -0.50786E-03
 610.745  0.00000E+00  0.00000E+00 -0.54742E-03
 633.366  0.00000E+00  0.00000E+00 -0.58845E-03
 655.986  0.00000E+00  0.00000E+00 -0.63092E-03
 678.606  0.00000E+00  0.00000E+00 -0.67484E-03
 701.226  0.00000E+00  0.00000E+00 -0.72020E-03
 723.846  0.00000E+00  0.00000E+00 -0.76700E-03
 746.467  0.00000E+00  0.00000E+00 -0.81524E-03
 769.087  0.00000E+00  0.00000E+00 -0.86489E-03
 791.707  0.00000E+00  0.00000E+00 -0.91597E-03
 814.327  0.00000E+00  0.00000E+00 -0.96847E-03
 836.947  0.00000E+00  0.00000E+00 -0.10224E-02
 859.568  0.00000E+00  0.00000E+00 -0.10777E-02
 882.188  0.00000E+00  0.00000E+00 -0.11344E-02
 904.808  0.00000E+00  0.00000E+00 -0.11925E-02
 927.428  0.00000E+00  0.00000E+00 -0.12520E-02
 950.048  0.00000E+00  0.00000E+00 -0.13129E-02
 972.669  0.00000E+00  0.00000E+00 -0.13751E-02
 995.289  0.00000E+00  0.00000E+00 -0.14388E-02
1017.909  0.00000E+00  0.00000E+00 -0.15037E-02
1040.529  0.00000E+00  0.00000E+00 -0.15701E-02
1063.149  0.00000E+00  0.00000E+00 -0.16378E-02
1085.770  0.00000E+00  0.00000E+00 -0.17068E-02
1108.390  0.00000E+00  0.00000E+00 -0.17771E-02
1131.010  0.00000E+00  0.00000E+00 -0.18488E-02
1153.630  0.00000E+00  0.00000E+00 -0.19218E-02
1176.250  0.00000E+00  0.00000E+00 -0.19962E-02
1198.871  0.00000E+00  0.00000E+00 -0.20718E-02
1221.491  0.00000E+00  0.00000E+00 -0.21487E-02
1221.491  0.00000E+00  0.00000E+00 -0.20481E-02
1264.103  0.00000E+00  0.00000E+00 -0.21895E-02
1306.716  0.00000E+00  0.00000E+00 -0.23352E-02
1349.328  0.00000E+00  0.00000E+00 -0.24852E-02
1391.941  0.00000E+00  0.00000E+00 -0.26394E-02
1434.554  0.00000E+00  0.00000E+00 -0.27977E-02
1477.166  0.00000E+00  0.00000E+00 -0.29602E-02
1519.779  0.00000E+00  0.00000E+00 -0.31266E-02
1562.391  0.00000E+00  0.00000E+00 -0.32971E-02
1605.004  0.00000E+00  0.00000E+00 -0.34714E-02
1647.617  0.00000E+00  0.00000E+00 -0.36496E-02
1690.229  0.00000E+00  0.00000E+00 -0.38315E-02
1732.842  0.00000E+00  0.00000E+00 -0.40171E-02
1775.454  0.00000E+00  0.00000E+00 -0.42063E-02
1818.067  0.00000E+00  0.00000E+00 -0.43991E-02
1860.679  0.00000E+00  0.00000E+00 -0.45953E-02
1903.292  0.00000E+00  0.00000E+00 -0.47949E-02
1945.905  0.00000E+00  0.00000E+00 -0.49978E-02
1988.517  0.00000E+00  0.00000E+00 -0.52039E-02
2031.130  0.00000E+00  0.00000E+00 -0.54131E-02
2073.742  0.00000E+00  0.00000E+00 -0.56253E-02
2116.355  0.00000E+00  0.00000E+00 -0.58404E-02
2158.968  0.00000E+00  0.00000E+00 -0.60584E-02
2201.580  0.00000E+00  0.00000E+00 -0.62790E-02
2244.193  0.00000E+00  0.00000E+00 -0.65023E-02
2286.805  0.00000E+00  0.00000E+00 -0.67281E-02
2329.418  0.00000E+00  0.00000E+00 -0.69563E-02
2372.031  0.00000E+00  0.00000E+00 -0.71867E-02
2414.643  0.00000E+00  0.00000E+00 -0.74194E-02
2457.256  0.00000E+00  0.00000E+00 -0.76541E-02
2499.868  0.00000E+00  0.00000E+00 -0.78907E-02
2542.481  0.00000E+00  0.00000E+00 -0.81291E-02
2585.094  0.00000E+00  0.00000E+00 -0.83691E-02
2627.706  0.00000E+00  0.00000E+00 -0.86107E-02
2670.319  0.00000E+00  0.00000E+00 -0.88537E-02
2712.931  0.00000E+00  0.00000E+00 -0.90980E-02
2755.544  0.00000E+00  0.00000E+00 -0.93434E-02
2798.156  0.00000E+00  0.00000E+00 -0.95898E-02
2840.769  0.00000E+00  0.00000E+00 -0.98370E-02
2883.382  0.00000E+00  0.00000E+00 -0.10085E-01
2925.994  0.00000E+00  0.00000E+00 -0.10333E-01
2968.607  0.00000E+00  0.00000E+00 -0.10582E-01
3011.219  0.00000E+00  0.00000E+00 -0.10831E-01
3053.832  0.00000E+00  0.00000E+00 -0.11080E-01
3096.444  0.00000E+00  0.00000E+00 -0.11329E-01
3139.057  0.00000E+00  0.00000E+00 -0.11577E-01
3181.670  0.00000E+00  0.00000E+00 -0.11825E-01
3224.282  0.00000E+00  0.00000E+00 -0.12073E-01
3266.895  0.00000E+00  0.00000E+00 -0.12319E-01
3309.508  0.00000E+00  0.00000E+00 -0.12564E-01
3352.120  0.00000E+00  0.00000E+00 -0.12809E-01
3394.733  0.00000E+00  0.00000E+00 -0.13051E-01
3437.345  0.00000E+00  0.00000E+00 -0.13292E-01
3479.958  0.00000E+00  0.00000E+00 -0.13532E-01
3479.958  0.00000E+00  0.00000E+00 -0.76058E-02
3517.468  0.00000E+00  0.00000E+00 -0.77444E-02
3554.979  0.00000E+00  0.00000E+00 -0.78837E-02
3592.490  0.00000E+00  0.00000E+00 -0.80237E-02
